Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
76.5287209030922,DefaultEntity.436,Server4,29.OnEnteredOutputBuffer,[End],Process 'Server4.OnEnteredOutputBuffer' ended.
76.5287209030922,DefaultEntity.436,Output@Server4,45.OnEnteredFromAssociatedObject,[End],Process 'Output@Server4.OnEnteredFromAssociatedObject' ended.
76.5291820142033,DefaultEntity.436,Conveyor9,45.OnReachedEnd,[Begin],Process 'Conveyor9.OnReachedEnd' started.
76.5291820142033,DefaultEntity.436,Conveyor9,45.OnReachedEnd,[Disengage] FromLinkPosition,Entity 'DefaultEntity.436' disengaging from position on link 'Conveyor9'.
76.5291820142033,DefaultEntity.436,Conveyor9,45.OnReachedEnd,[Transfer] FromConveyor,Entity 'DefaultEntity.436' initiating transfer from '[EndOfLink] Conveyor9' into node 'Input@Sink1'.
76.5291820142033,DefaultEntity.436,Input@Sink1,29.OnEnteredToAssociatedObject,[Begin],Process 'Input@Sink1.OnEnteredToAssociatedObject' started.
76.5291820142033,DefaultEntity.436,Input@Sink1,29.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Sink1.Entered'.
76.5291820142033,DefaultEntity.436,Input@Sink1,29.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.436' initiating transfer from '[Node] Input@Sink1' into object 'Sink1'.
76.5291820142033,DefaultEntity.436,Input@Sink1,29.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.436' initiating transfer from '[Node] Input@Sink1' into station location 'Sink1.InputBuffer'.
76.5291820142033,DefaultEntity.436,Sink1,27.OnEnteredInputBuffer,[Begin],Process 'Sink1.OnEnteredInputBuffer' started.
76.5291820142033,DefaultEntity.436,Sink1,27.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'DefaultEntity.436' ending transfer into station 'Sink1.InputBuffer'.
76.5291820142033,DefaultEntity.436,Input@Sink1,31.OnExited,[Begin],Process 'Input@Sink1.OnExited' started.
76.5291820142033,DefaultEntity.436,Input@Sink1,31.OnExited,[Fire] ExitedEvent,Firing event 'Input@Sink1.Exited'.
76.5291820142033,DefaultEntity.436,Input@Sink1,31.OnExited,[End],Process 'Input@Sink1.OnExited' ended.
76.5291820142033,DefaultEntity.436,Sink1,27.OnEnteredInputBuffer,[Tally] TimeInSystem,Recorded '1' observation(s) of value '3.87456852132075' Hours for tally statistic 'Sink1.TimeInSystem'.
76.5291820142033,DefaultEntity.436,Sink1,27.OnEnteredInputBuffer,[Destroy] Entity,Destroying object 'DefaultEntity.436'.
76.5291820142033,--,--,--,--,Object 'DefaultEntity.436' destroyed.
76.5291820142033, ,Sink1,27.OnEnteredInputBuffer,[End],Process 'Sink1.OnEnteredInputBuffer' ended.
76.5291820142033, ,Conveyor9,45.OnReachedEnd,[End],Process 'Conveyor9.OnReachedEnd' ended.
76.5291820142033, ,Input@Sink1,29.OnEnteredToAssociatedObject,[End],Process 'Input@Sink1.OnEnteredToAssociatedObject' ended.
76.5677012559115,DefaultEntity.437,Server1,33.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'DefaultEntity.437' initiating transfer from '[Station] Server1.Processing' into station location 'Server1.OutputBuffer'.
76.5677012559115,DefaultEntity.438,Input@Server1,39.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.438' initiating transfer from '[Node] Input@Server1' into station location 'Server1.Processing'.
76.5677012559115,DefaultEntity.438,Server1,29.OnEnteredProcessing,[Begin],Process 'Server1.OnEnteredProcessing' started.
76.5677012559115,DefaultEntity.438,Server1,29.OnEnteredProcessing,[Seize] Server,Attempting to seize resource(s) on behalf of object 'DefaultEntity.438'.
76.5677012559115,DefaultEntity.438,Server1,29.OnEnteredProcessing,[Seize] Server,Could not immediately complete resource seize of type ParentObject 'Server1'.
76.5677012559115,DefaultEntity.438,Server1,29.OnEnteredProcessing,[Seize] Server,Token waiting at Seize step for completion of one or more resource seizes or move requests.
76.5677012559115,DefaultEntity.437,Server1,45.OnEnteredOutputBuffer,[Begin],Process 'Server1.OnEnteredOutputBuffer' started.
76.5677012559115,DefaultEntity.437,Server1,45.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'DefaultEntity.437' ending transfer into station 'Server1.OutputBuffer'.
76.5677012559115,DefaultEntity.437,Server1,45.OnEnteredOutputBuffer,[Release] Server,Releasing resource(s) owned by object 'DefaultEntity.437'.
76.5677012559115,DefaultEntity.437,Server1,45.OnEnteredOutputBuffer,[Release] Server,Object 'DefaultEntity.437' released '1' capacity unit(s) of resource 'Server1'.
76.5677012559115,DefaultEntity.438,Server1,29.OnEnteredProcessing,[Seize] Server,Object 'DefaultEntity.438' seized '1' capacity unit(s) of resource 'Server1'.
76.5677012559115,DefaultEntity.437,Server1,45.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'DefaultEntity.437' initiating transfer from '[Station] Server1.OutputBuffer' into node 'Output@Server1'.
76.5677012559115,DefaultEntity.437,Output@Server1,27.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Server1.OnEnteredFromAssociatedObject' started.
76.5677012559115,DefaultEntity.437,Output@Server1,27.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Server1.Entered'.
76.5677012559115,DefaultEntity.437,Output@Server1,27.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'DefaultEntity.437' initiating transfer from '[Node] Output@Server1' onto link 'Conveyor3'.
76.5677012559115,DefaultEntity.437,Conveyor3,31.OnEntered,[Begin],Process 'Conveyor3.OnEntered' started.
76.5677012559115,DefaultEntity.437,Conveyor3,31.OnEntered,[Engage] WithLinkPosition,Entity 'DefaultEntity.437' engaging with position on link 'Conveyor3'.
76.5677012559115,DefaultEntity.437,Conveyor3,31.OnEntered,[End],Process 'Conveyor3.OnEntered' ended.
76.5677012559115,DefaultEntity.437,Server1,33.OnEnteredProcessing,[End],Process 'Server1.OnEnteredProcessing' ended.
76.5677012559115,DefaultEntity.438,Server1,29.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'DefaultEntity.438' ending transfer into station 'Server1.Processing'.
76.5677012559115,DefaultEntity.439,Conveyor1,33.OnCollisionCleared,[Begin],Process 'Conveyor1.OnCollisionCleared' started.
76.5677012559115,DefaultEntity.439,Conveyor1,33.OnCollisionCleared,[Engage] WithLinkPosition,Entity 'DefaultEntity.439' engaging with position on link 'Conveyor1'.
76.5677012559115,DefaultEntity.440,Conveyor1,31.OnCollisionCleared,[Begin],Process 'Conveyor1.OnCollisionCleared' started.
76.5677012559115,DefaultEntity.440,Conveyor1,31.OnCollisionCleared,[Engage] WithLinkPosition,Entity 'DefaultEntity.440' engaging with position on link 'Conveyor1'.
76.5677012559115,DefaultEntity.440,Conveyor1,31.OnCollisionCleared,[End],Process 'Conveyor1.OnCollisionCleared' ended.
76.5677012559115,DefaultEntity.439,Conveyor1,33.OnCollisionCleared,[End],Process 'Conveyor1.OnCollisionCleared' ended.
76.5677012559115,DefaultEntity.438,Input@Server1,33.OnExited,[Begin],Process 'Input@Server1.OnExited' started.
76.5677012559115,DefaultEntity.438,Input@Server1,33.OnExited,[Fire] ExitedEvent,Firing event 'Input@Server1.Exited'.
76.5677012559115,DefaultEntity.438,Input@Server1,33.OnExited,[End],Process 'Input@Server1.OnExited' ended.
76.5677012559115,DefaultEntity.438,Server1,29.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
76.5677012559115,DefaultEntity.438,Server1,29.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
76.5677012559115,DefaultEntity.438,Server1,29.OnEnteredProcessing,[Delay] ProcessingTime,Delaying token for '0.112520322674497' Hours until time '76.680221578586' Hours.
76.5677012559115,DefaultEntity.438,Conveyor1,42.OnReachedEnd,[End],Process 'Conveyor1.OnReachedEnd' ended.
76.5677012559115,DefaultEntity.438,Input@Server1,39.OnEnteredToAssociatedObject,[End],Process 'Input@Server1.OnEnteredToAssociatedObject' ended.
76.5677359781338,DefaultEntity.440,Output@Source1,39.OnExited,[Begin],Process 'Output@Source1.OnExited' started.
76.5677359781338,DefaultEntity.440,Output@Source1,39.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
76.5677359781338,DefaultEntity.440,Output@Source1,39.OnExited,[End],Process 'Output@Source1.OnExited' ended.
76.5677359781338,DefaultEntity.440,Conveyor1,39.OnTrailingEdgeEntered,[Begin],Process 'Conveyor1.OnTrailingEdgeEntered' started.
76.5677359781338,DefaultEntity.440,Conveyor1,39.OnTrailingEdgeEntered,[EndTransfer] OntoConveyor,Entity 'DefaultEntity.440' ending transfer onto link 'Conveyor1'.
76.5677359781338,DefaultEntity.441,Output@Source1,0.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'DefaultEntity.441' initiating transfer from '[Node] Output@Source1' onto link 'Conveyor1'.
76.5677359781338,DefaultEntity.441,Conveyor1,42.OnEntered,[Begin],Process 'Conveyor1.OnEntered' started.
76.5677359781338,DefaultEntity.441,Conveyor1,42.OnEntered,[Engage] WithLinkPosition,Entity 'DefaultEntity.441' engaging with position on link 'Conveyor1'.
76.5677359781338,DefaultEntity.441,Conveyor1,42.OnEntered,[End],Process 'Conveyor1.OnEntered' ended.
76.5677359781338,DefaultEntity.440,Conveyor1,39.OnTrailingEdgeEntered,[End],Process 'Conveyor1.OnTrailingEdgeEntered' ended.
76.5677359781338,DefaultEntity.440,Source1,18.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' ended.
76.5677359781338,DefaultEntity.440,Output@Source1,11.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' ended.
76.567770700356,DefaultEntity.437,Output@Server1,11.OnExited,[Begin],Process 'Output@Server1.OnExited' started.
76.567770700356,DefaultEntity.437,Output@Server1,11.OnExited,[Fire] ExitedEvent,Firing event 'Output@Server1.Exited'.
76.567770700356,DefaultEntity.437,Output@Server1,11.OnExited,[End],Process 'Output@Server1.OnExited' ended.
76.567770700356,DefaultEntity.437,Conveyor3,11.OnTrailingEdgeEntered,[Begin],Process 'Conveyor3.OnTrailingEdgeEntered' started.
76.567770700356,DefaultEntity.437,Conveyor3,11.OnTrailingEdgeEntered,[EndTransfer] OntoConveyor,Entity 'DefaultEntity.437' ending transfer onto link 'Conveyor3'.
76.567770700356,DefaultEntity.437,Conveyor3,11.OnTrailingEdgeEntered,[End],Process 'Conveyor3.OnTrailingEdgeEntered' ended.
76.567770700356,DefaultEntity.437,Server1,45.OnEnteredOutputBuffer,[End],Process 'Server1.OnEnteredOutputBuffer' ended.
76.567770700356,DefaultEntity.437,Output@Server1,27.OnEnteredFromAssociatedObject,[End],Process 'Output@Server1.OnEnteredFromAssociatedObject' ended.
76.567770700356,DefaultEntity.439,Conveyor1,27.OnReachedEnd,[Begin],Process 'Conveyor1.OnReachedEnd' started.
76.567770700356,DefaultEntity.439,Conveyor1,27.OnReachedEnd,[Disengage] FromLinkPosition,Entity 'DefaultEntity.439' disengaging from position on link 'Conveyor1'.
76.567770700356,DefaultEntity.439,Conveyor1,27.OnReachedEnd,[Transfer] FromConveyor,Entity 'DefaultEntity.439' initiating transfer from '[EndOfLink] Conveyor1' into node 'Input@Server1'.
76.567770700356,DefaultEntity.439,Input@Server1,45.OnEnteredToAssociatedObject,[Begin],Process 'Input@Server1.OnEnteredToAssociatedObject' started.
76.567770700356,DefaultEntity.439,Input@Server1,45.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Server1.Entered'.
76.567770700356,DefaultEntity.439,Input@Server1,45.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.439' initiating transfer from '[Node] Input@Server1' into object 'Server1'.
76.567770700356,DefaultEntity.439,Input@Server1,45.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.439' waiting to transfer from '[Node] Input@Server1' into station location 'Server1.Processing'.
76.567770700356,DefaultEntity.440,Conveyor1,11.OnCollided,[Begin],Process 'Conveyor1.OnCollided' started.
76.567770700356,DefaultEntity.440,Conveyor1,11.OnCollided,[Disengage] FromLinkPosition,Entity 'DefaultEntity.440' disengaging from position on link 'Conveyor1'. Assigning entity movement rate the value '0' Meters per Hour.
76.567770700356,DefaultEntity.441,Conveyor1,18.OnCollided,[Begin],Process 'Conveyor1.OnCollided' started.
76.567770700356,DefaultEntity.441,Conveyor1,18.OnCollided,[Disengage] FromLinkPosition,Entity 'DefaultEntity.441' disengaging from position on link 'Conveyor1'. Assigning entity movement rate the value '0' Meters per Hour.
76.567770700356,DefaultEntity.441,Conveyor1,18.OnCollided,[End],Process 'Conveyor1.OnCollided' ended.
76.567770700356,DefaultEntity.440,Conveyor1,11.OnCollided,[End],Process 'Conveyor1.OnCollided' ended.
76.5680943114671,DefaultEntity.437,Conveyor3,11.OnReachedEnd,[Begin],Process 'Conveyor3.OnReachedEnd' started.
76.5680943114671,DefaultEntity.437,Conveyor3,11.OnReachedEnd,[Disengage] FromLinkPosition,Entity 'DefaultEntity.437' disengaging from position on link 'Conveyor3'.
76.5680943114671,DefaultEntity.437,Conveyor3,11.OnReachedEnd,[Transfer] FromConveyor,Entity 'DefaultEntity.437' initiating transfer from '[EndOfLink] Conveyor3' into node 'Input@Server3'.
76.5680943114671,DefaultEntity.437,Input@Server3,18.OnEnteredToAssociatedObject,[Begin],Process 'Input@Server3.OnEnteredToAssociatedObject' started.
76.5680943114671,DefaultEntity.437,Input@Server3,18.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Server3.Entered'.
76.5680943114671,DefaultEntity.437,Input@Server3,18.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.437' initiating transfer from '[Node] Input@Server3' into object 'Server3'.
76.5680943114671,DefaultEntity.437,Input@Server3,18.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.437' initiating transfer from '[Node] Input@Server3' into station location 'Server3.Processing'.
76.5680943114671,DefaultEntity.437,Server3,39.OnEnteredProcessing,[Begin],Process 'Server3.OnEnteredProcessing' started.
76.5680943114671,DefaultEntity.437,Server3,39.OnEnteredProcessing,[Seize] Server,Attempting to seize resource(s) on behalf of object 'DefaultEntity.437'.
76.5680943114671,DefaultEntity.437,Server3,39.OnEnteredProcessing,[Seize] Server,Object 'DefaultEntity.437' seized '1' capacity unit(s) of resource 'Server3'.
76.5680943114671,DefaultEntity.437,Server3,39.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'DefaultEntity.437' ending transfer into station 'Server3.Processing'.
76.5680943114671,DefaultEntity.437,Input@Server3,42.OnExited,[Begin],Process 'Input@Server3.OnExited' started.
76.5680943114671,DefaultEntity.437,Input@Server3,42.OnExited,[Fire] ExitedEvent,Firing event 'Input@Server3.Exited'.
76.5680943114671,DefaultEntity.437,Input@Server3,42.OnExited,[End],Process 'Input@Server3.OnExited' ended.
76.5680943114671,DefaultEntity.437,Server3,39.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
76.5680943114671,DefaultEntity.437,Server3,39.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
76.5680943114671,DefaultEntity.437,Server3,39.OnEnteredProcessing,[Delay] ProcessingTime,Delaying token for '0.134581054273973' Hours until time '76.7026753657411' Hours.
76.5680943114671,DefaultEntity.437,Conveyor3,11.OnReachedEnd,[End],Process 'Conveyor3.OnReachedEnd' ended.
76.5680943114671,DefaultEntity.437,Input@Server3,18.OnEnteredToAssociatedObject,[End],Process 'Input@Server3.OnEnteredToAssociatedObject' ended.
76.5887518511859,--,--,--,--,Firing event 'Source1.EntityArrivals.Event'.
76.5887518511859,Source1,Source1,18.OnEntityArrival,[Begin],Process 'Source1.OnEntityArrival' started.
76.5887518511859,Source1,Source1,18.OnEntityArrival,[Create] EntitiesPerArrival,Creating '1' object(s) of entity type 'DefaultEntity' using creation method 'NewObject'.
76.5887518511859,--,--,--,--,Object 'DefaultEntity.457' created.
76.5887518511859,DefaultEntity.457,Source1,11.OnEntityArrival,[Transfer] ToOutputBuffer,Entity 'DefaultEntity.457' initiating transfer from '[FreeSpace] Source1' into station location 'Source1.OutputBuffer'.
76.5887518511859,Source1,Source1,18.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' ended.
76.5887518511859,DefaultEntity.457,Source1,42.OnEnteredOutputBuffer,[Begin],Process 'Source1.OnEnteredOutputBuffer' started.
76.5887518511859,DefaultEntity.457,Source1,42.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'DefaultEntity.457' ending transfer into station 'Source1.OutputBuffer'.
76.5887518511859,DefaultEntity.457,Source1,42.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'DefaultEntity.457' initiating transfer from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
76.5887518511859,DefaultEntity.457,Output@Source1,18.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' started.
76.5887518511859,DefaultEntity.457,Output@Source1,18.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
76.5887518511859,DefaultEntity.457,Output@Source1,18.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'DefaultEntity.457' waiting at '[Node] Output@Source1' to transfer onto link 'Conveyor1'.
76.5887518511859,DefaultEntity.457,Source1,11.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' ended.
76.6496490757705,DefaultEntity.434,Server5,47.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'DefaultEntity.434' initiating transfer from '[Station] Server5.Processing' into station location 'Server5.OutputBuffer'.
76.6496490757705,DefaultEntity.434,Server5,11.OnEnteredOutputBuffer,[Begin],Process 'Server5.OnEnteredOutputBuffer' started.
76.6496490757705,DefaultEntity.434,Server5,11.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'DefaultEntity.434' ending transfer into station 'Server5.OutputBuffer'.
76.6496490757705,DefaultEntity.434,Server5,11.OnEnteredOutputBuffer,[Release] Server,Releasing resource(s) owned by object 'DefaultEntity.434'.
76.6496490757705,DefaultEntity.434,Server5,11.OnEnteredOutputBuffer,[Release] Server,Object 'DefaultEntity.434' released '1' capacity unit(s) of resource 'Server5'.
76.6496490757705,DefaultEntity.434,Server5,11.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'DefaultEntity.434' initiating transfer from '[Station] Server5.OutputBuffer' into node 'Output@Server5'.
76.6496490757705,DefaultEntity.434,Output@Server5,33.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Server5.OnEnteredFromAssociatedObject' started.
76.6496490757705,DefaultEntity.434,Output@Server5,33.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Server5.Entered'.
76.6496490757705,DefaultEntity.434,Output@Server5,33.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'DefaultEntity.434' initiating transfer from '[Node] Output@Server5' onto link 'Conveyor8'.
76.6496490757705,DefaultEntity.434,Conveyor8,31.OnEntered,[Begin],Process 'Conveyor8.OnEntered' started.
76.6496490757705,DefaultEntity.434,Conveyor8,31.OnEntered,[Engage] WithLinkPosition,Entity 'DefaultEntity.434' engaging with position on link 'Conveyor8'.
76.6496490757705,DefaultEntity.434,Conveyor8,31.OnEntered,[End],Process 'Conveyor8.OnEntered' ended.
76.6496490757705,DefaultEntity.434,Server5,47.OnEnteredProcessing,[End],Process 'Server5.OnEnteredProcessing' ended.
76.649718520215,DefaultEntity.434,Output@Server5,47.OnExited,[Begin],Process 'Output@Server5.OnExited' started.
76.649718520215,DefaultEntity.434,Output@Server5,47.OnExited,[Fire] ExitedEvent,Firing event 'Output@Server5.Exited'.
76.649718520215,DefaultEntity.434,Output@Server5,47.OnExited,[End],Process 'Output@Server5.OnExited' ended.
76.649718520215,DefaultEntity.434,Conveyor8,47.OnTrailingEdgeEntered,[Begin],Process 'Conveyor8.OnTrailingEdgeEntered' started.
76.649718520215,DefaultEntity.434,Conveyor8,47.OnTrailingEdgeEntered,[EndTransfer] OntoConveyor,Entity 'DefaultEntity.434' ending transfer onto link 'Conveyor8'.
76.649718520215,DefaultEntity.434,Conveyor8,47.OnTrailingEdgeEntered,[End],Process 'Conveyor8.OnTrailingEdgeEntered' ended.
76.649718520215,DefaultEntity.434,Server5,11.OnEnteredOutputBuffer,[End],Process 'Server5.OnEnteredOutputBuffer' ended.
76.649718520215,DefaultEntity.434,Output@Server5,33.OnEnteredFromAssociatedObject,[End],Process 'Output@Server5.OnEnteredFromAssociatedObject' ended.
76.6501796313261,DefaultEntity.434,Conveyor8,33.OnReachedEnd,[Begin],Process 'Conveyor8.OnReachedEnd' started.
76.6501796313261,DefaultEntity.434,Conveyor8,33.OnReachedEnd,[Disengage] FromLinkPosition,Entity 'DefaultEntity.434' disengaging from position on link 'Conveyor8'.
76.6501796313261,DefaultEntity.434,Conveyor8,33.OnReachedEnd,[Transfer] FromConveyor,Entity 'DefaultEntity.434' initiating transfer from '[EndOfLink] Conveyor8' into node 'Input@Sink1'.
76.6501796313261,DefaultEntity.434,Input@Sink1,11.OnEnteredToAssociatedObject,[Begin],Process 'Input@Sink1.OnEnteredToAssociatedObject' started.
76.6501796313261,DefaultEntity.434,Input@Sink1,11.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Sink1.Entered'.
76.6501796313261,DefaultEntity.434,Input@Sink1,11.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.434' initiating transfer from '[Node] Input@Sink1' into object 'Sink1'.
76.6501796313261,DefaultEntity.434,Input@Sink1,11.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.434' initiating transfer from '[Node] Input@Sink1' into station location 'Sink1.InputBuffer'.
76.6501796313261,DefaultEntity.434,Sink1,47.OnEnteredInputBuffer,[Begin],Process 'Sink1.OnEnteredInputBuffer' started.
76.6501796313261,DefaultEntity.434,Sink1,47.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'DefaultEntity.434' ending transfer into station 'Sink1.InputBuffer'.
76.6501796313261,DefaultEntity.434,Input@Sink1,31.OnExited,[Begin],Process 'Input@Sink1.OnExited' started.
76.6501796313261,DefaultEntity.434,Input@Sink1,31.OnExited,[Fire] ExitedEvent,Firing event 'Input@Sink1.Exited'.
76.6501796313261,DefaultEntity.434,Input@Sink1,31.OnExited,[End],Process 'Input@Sink1.OnExited' ended.
76.6501796313261,DefaultEntity.434,Sink1,47.OnEnteredInputBuffer,[Tally] TimeInSystem,Recorded '1' observation(s) of value '4.39129001875804' Hours for tally statistic 'Sink1.TimeInSystem'.
76.6501796313261,DefaultEntity.434,Sink1,47.OnEnteredInputBuffer,[Destroy] Entity,Destroying object 'DefaultEntity.434'.
76.6501796313261,--,--,--,--,Object 'DefaultEntity.434' destroyed.
76.6501796313261, ,Sink1,47.OnEnteredInputBuffer,[End],Process 'Sink1.OnEnteredInputBuffer' ended.
76.6501796313261, ,Conveyor8,33.OnReachedEnd,[End],Process 'Conveyor8.OnReachedEnd' ended.
76.6501796313261, ,Input@Sink1,11.OnEnteredToAssociatedObject,[End],Process 'Input@Sink1.OnEnteredToAssociatedObject' ended.
76.680221578586,DefaultEntity.438,Server1,29.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'DefaultEntity.438' initiating transfer from '[Station] Server1.Processing' into station location 'Server1.OutputBuffer'.
76.680221578586,DefaultEntity.439,Input@Server1,45.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.439' initiating transfer from '[Node] Input@Server1' into station location 'Server1.Processing'.
76.680221578586,DefaultEntity.439,Server1,11.OnEnteredProcessing,[Begin],Process 'Server1.OnEnteredProcessing' started.
76.680221578586,DefaultEntity.439,Server1,11.OnEnteredProcessing,[Seize] Server,Attempting to seize resource(s) on behalf of object 'DefaultEntity.439'.
76.680221578586,DefaultEntity.439,Server1,11.OnEnteredProcessing,[Seize] Server,Could not immediately complete resource seize of type ParentObject 'Server1'.
76.680221578586,DefaultEntity.439,Server1,11.OnEnteredProcessing,[Seize] Server,Token waiting at Seize step for completion of one or more resource seizes or move requests.
76.680221578586,DefaultEntity.438,Server1,33.OnEnteredOutputBuffer,[Begin],Process 'Server1.OnEnteredOutputBuffer' started.
76.680221578586,DefaultEntity.438,Server1,33.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'DefaultEntity.438' ending transfer into station 'Server1.OutputBuffer'.
76.680221578586,DefaultEntity.438,Server1,33.OnEnteredOutputBuffer,[Release] Server,Releasing resource(s) owned by object 'DefaultEntity.438'.
76.680221578586,DefaultEntity.438,Server1,33.OnEnteredOutputBuffer,[Release] Server,Object 'DefaultEntity.438' released '1' capacity unit(s) of resource 'Server1'.
76.680221578586,DefaultEntity.439,Server1,11.OnEnteredProcessing,[Seize] Server,Object 'DefaultEntity.439' seized '1' capacity unit(s) of resource 'Server1'.
76.680221578586,DefaultEntity.438,Server1,33.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'DefaultEntity.438' initiating transfer from '[Station] Server1.OutputBuffer' into node 'Output@Server1'.
76.680221578586,DefaultEntity.438,Output@Server1,47.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Server1.OnEnteredFromAssociatedObject' started.
76.680221578586,DefaultEntity.438,Output@Server1,47.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Server1.Entered'.
76.680221578586,DefaultEntity.438,Output@Server1,47.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'DefaultEntity.438' initiating transfer from '[Node] Output@Server1' onto link 'Conveyor2'.
76.680221578586,DefaultEntity.438,Conveyor2,31.OnEntered,[Begin],Process 'Conveyor2.OnEntered' started.
76.680221578586,DefaultEntity.438,Conveyor2,31.OnEntered,[Engage] WithLinkPosition,Entity 'DefaultEntity.438' engaging with position on link 'Conveyor2'.
76.680221578586,DefaultEntity.438,Conveyor2,31.OnEntered,[End],Process 'Conveyor2.OnEntered' ended.
76.680221578586,DefaultEntity.438,Server1,29.OnEnteredProcessing,[End],Process 'Server1.OnEnteredProcessing' ended.
76.680221578586,DefaultEntity.439,Server1,11.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'DefaultEntity.439' ending transfer into station 'Server1.Processing'.
76.680221578586,DefaultEntity.440,Conveyor1,29.OnCollisionCleared,[Begin],Process 'Conveyor1.OnCollisionCleared' started.
76.680221578586,DefaultEntity.440,Conveyor1,29.OnCollisionCleared,[Engage] WithLinkPosition,Entity 'DefaultEntity.440' engaging with position on link 'Conveyor1'.
76.680221578586,DefaultEntity.441,Conveyor1,31.OnCollisionCleared,[Begin],Process 'Conveyor1.OnCollisionCleared' started.
76.680221578586,DefaultEntity.441,Conveyor1,31.OnCollisionCleared,[Engage] WithLinkPosition,Entity 'DefaultEntity.441' engaging with position on link 'Conveyor1'.
76.680221578586,DefaultEntity.441,Conveyor1,31.OnCollisionCleared,[End],Process 'Conveyor1.OnCollisionCleared' ended.
76.680221578586,DefaultEntity.440,Conveyor1,29.OnCollisionCleared,[End],Process 'Conveyor1.OnCollisionCleared' ended.
76.680221578586,DefaultEntity.439,Input@Server1,29.OnExited,[Begin],Process 'Input@Server1.OnExited' started.
